ID,start_date,year,month,receiver_country,initiator_country,cyber_conflict_issue,offline_conflict_issue_subcode,receiver_region
458,2013-03-29,2013.0,3.0,Pakistan,Asia (region),Unknown,,"['ASIA', 'SASIA', 'SCO']"
459,2013-04-04,2013.0,4.0,"Korea, Democratic People's Republic of",Unknown,System / ideology,,"['ASIA', 'NEA']"
460,2013-04-07,2013.0,4.0,Israel,Unknown,System / ideology,,"['ASIA', 'MENA', 'MEA']"
460,2013-04-07,2013.0,4.0,Israel,Unknown,Territory,,"['ASIA', 'MENA', 'MEA']"
460,2013-04-07,2013.0,4.0,Israel,Unknown,International power,,"['ASIA', 'MENA', 'MEA']"
461,2013-04-19,2013.0,4.0,Gabon,Unknown,System / ideology,,"['AFRICA', 'SSA']"
462,2013-04-23,2013.0,4.0,United States,Syria,System / ideology,,"['NATO', 'NORTHAM']"
462,2013-04-23,2013.0,4.0,United States,Syria,International power,,"['NATO', 'NORTHAM']"
463,2013-04-30,2013.0,4.0,United Kingdom,Syria,System / ideology,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
464,2013-05-01,2013.0,5.0,Australia,China,Unknown,,['OC']
465,2013-05-06,2013.0,5.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
465,2013-05-06,2013.0,5.0,Turkey,Turkey,National power,,"['ASIA', 'NATO', 'MEA']"
466,2013-05-11,2013.0,5.0,Romania,Unknown,Unknown,,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
467,2013-05-13,2013.0,5.0,Philippines,Taiwan,International power,,"['ASIA', 'SCS', 'SEA']"
468,2013-05-13,2013.0,5.0,Taiwan,Philippines,International power,,"['ASIA', 'SCS']"
469,2013-05-18,2013.0,5.0,Philippines,Philippines,National power,,"['ASIA', 'SCS', 'SEA']"
470,2013-05-19,2013.0,5.0,Saudi Arabia,Syria,Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
471,2013-05-25,2013.0,5.0,Saudi Arabia,Unknown,System / ideology,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
471,2013-05-25,2013.0,5.0,Saudi Arabia,Unknown,Other,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
472,2013-06-01,2013.0,6.0,Syria,Saudi Arabia,System / ideology,,"['ASIA', 'MENA', 'MEA']"
472,2013-06-01,2013.0,6.0,Syria,Saudi Arabia,National power,,"['ASIA', 'MENA', 'MEA']"
473,2013-06-01,2013.0,6.0,United States,"Iran, Islamic Republic of",International power,,"['NATO', 'NORTHAM']"
474,2013-06-05,2013.0,6.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
475,2013-06-05,2013.0,6.0,Turkey,Syria,System / ideology,,"['ASIA', 'NATO', 'MEA']"
476,2013-06-14,2013.0,6.0,Zimbabwe,Unknown,System / ideology,,"['AFRICA', 'SSA']"
476,2013-06-14,2013.0,6.0,South Africa,Unknown,System / ideology,,"['AFRICA', 'SSA']"
477,2013-06-15,2013.0,6.0,Philippines,Philippines,System / ideology,,"['ASIA', 'SCS', 'SEA']"
478,2013-06-24,2013.0,6.0,Swaziland,Unknown,System / ideology,,"['AFRICA', 'SSA']"
478,2013-06-24,2013.0,6.0,Swaziland,Unknown,National power,,"['AFRICA', 'SSA']"
478,2013-06-24,2013.0,6.0,Zimbabwe,Unknown,System / ideology,,"['AFRICA', 'SSA']"
478,2013-06-24,2013.0,6.0,Zimbabwe,Unknown,National power,,"['AFRICA', 'SSA']"
479,2013-06-25,2013.0,6.0,United States,"Korea, Democratic People's Republic of",System / ideology,,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,2013-06-25,2013.0,6.0,United States,"Korea, Democratic People's Republic of",International power,,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,2013-06-25,2013.0,6.0,"Korea, Republic of","Korea, Democratic People's Republic of",System / ideology,,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,2013-06-25,2013.0,6.0,"Korea, Republic of","Korea, Democratic People's Republic of",International power,,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
480,2013-06-26,2013.0,6.0,Ukraine,Russia,System / ideology,,"['EUROPE', 'EASTEU']"
480,2013-06-26,2013.0,6.0,Ukraine,Russia,International power,,"['EUROPE', 'EASTEU']"
481,2013-06-28,2013.0,6.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
482,2013-07-01,2013.0,7.0,Israel,Syria,System / ideology,,"['ASIA', 'MENA', 'MEA']"
482,2013-07-01,2013.0,7.0,Israel,Syria,Territory,,"['ASIA', 'MENA', 'MEA']"
482,2013-07-01,2013.0,7.0,Israel,Syria,Resources,,"['ASIA', 'MENA', 'MEA']"
483,2013-07-02,2013.0,7.0,United States,Turkey,Unknown,,"['NATO', 'NORTHAM']"
484,2013-07-03,2013.0,7.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
485,2013-07-04,2013.0,7.0,China,Turkey,System / ideology,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
486,2013-07-07,2013.0,7.0,Egypt,Jordan,System / ideology,,"['MENA', 'MEA', 'AFRICA', 'NAF']"
486,2013-07-07,2013.0,7.0,Egypt,Jordan,National power,,"['MENA', 'MEA', 'AFRICA', 'NAF']"
487,2013-07-10,2013.0,7.0,India,Pakistan,International power,,"['ASIA', 'SASIA', 'SCO']"
488,2013-07-11,2013.0,7.0,Pakistan,Afghanistan,System / ideology,,"['ASIA', 'SASIA', 'SCO']"
488,2013-07-11,2013.0,7.0,Pakistan,Afghanistan,International power,,"['ASIA', 'SASIA', 'SCO']"
489,2013-07-15,2013.0,7.0,Peru,Peru,System / ideology,,['SOUTHAM']
489,2013-07-15,2013.0,7.0,Peru,Peru,Cyber-specific,,['SOUTHAM']
490,2013-07-16,2013.0,7.0,Sweden,Syria,System / ideology,,"['EUROPE', 'EU(MS)', 'NORTHEU']"
491,2013-07-17,2013.0,7.0,United States,Unknown,System / ideology,,"['NATO', 'NORTHAM']"
491,2013-07-17,2013.0,7.0,United States,Unknown,Cyber-specific,,"['NATO', 'NORTHAM']"
492,2013-07-20,2013.0,7.0,United Arab Emirates,Saudi Arabia,System / ideology,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
492,2013-07-20,2013.0,7.0,United Arab Emirates,Saudi Arabia,International power,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
493,2013-07-22,2013.0,7.0,Nauru,Unknown,System / ideology,,['OC']
494,2013-07-29,2013.0,7.0,Canada,Syria,System / ideology,,"['NATO', 'NORTHAM']"
494,2013-07-29,2013.0,7.0,Canada,Syria,International power,,"['NATO', 'NORTHAM']"
495,2013-07-29,2013.0,7.0,United States,Syria,International power,,"['NATO', 'NORTHAM']"
496,2013-07-30,2013.0,7.0,Indonesia,Bangladesh,Cyber-specific,,"['ASIA', 'SCS', 'SEA']"
497,2013-08-01,2013.0,8.0,China,Unknown,System / ideology,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
497,2013-08-01,2013.0,8.0,China,Unknown,Autonomy,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
497,2013-08-01,2013.0,8.0,China,Unknown,Territory,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
497,2013-08-01,2013.0,8.0,China,Unknown,Subnational predominance,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
498,2013-08-02,2013.0,8.0,Myanmar,Unknown,Cyber-specific,,"['ASIA', 'SEA']"
499,2013-08-03,2013.0,8.0,Pakistan,Afghanistan,Territory,,"['ASIA', 'SASIA', 'SCO']"
500,2013-08-06,2013.0,8.0,Australia,Unknown,Unknown,,['OC']
501,2013-08-08,2013.0,8.0,Gabon,Unknown,System / ideology,,"['AFRICA', 'SSA']"
502,2013-07-14,2013.0,7.0,Egypt,Unknown,System / ideology,,"['MENA', 'MEA', 'AFRICA', 'NAF']"
502,2013-07-14,2013.0,7.0,Egypt,Unknown,National power,,"['MENA', 'MEA', 'AFRICA', 'NAF']"
503,2013-08-16,2013.0,8.0,Unknown,Unknown,Unknown,,['NO_REGION']
504,2013-08-23,2013.0,8.0,Armenia,Azerbaijan,Territory,,"['ASIA', 'CENTAS', 'CSTO']"
505,2013-08-25,2013.0,8.0,Germany,Unknown,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
506,2013-08-25,2013.0,8.0,China,Unknown,Unknown,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
507,2013-08-26,2013.0,8.0,Colombia,Unknown,System / ideology,,['SOUTHAM']
507,2013-08-26,2013.0,8.0,Colombia,Unknown,Resources,,['SOUTHAM']
508,2013-08-27,2013.0,8.0,Austria,Austria,System / ideology,,"['EUROPE', 'EU(MS)', 'WESTEU']"
508,2013-08-27,2013.0,8.0,Austria,Austria,National power,,"['EUROPE', 'EU(MS)', 'WESTEU']"
509,2013-09-01,2013.0,9.0,Europe (region),Russia,International power,,['NO_REGION']
510,2013-09-01,2013.0,9.0,"Korea, Republic of","Korea, Democratic People's Republic of",System / ideology,,"['ASIA', 'SCS', 'NEA']"
510,2013-09-01,2013.0,9.0,"Korea, Republic of","Korea, Democratic People's Republic of",Territory,,"['ASIA', 'SCS', 'NEA']"
510,2013-09-01,2013.0,9.0,"Korea, Republic of","Korea, Democratic People's Republic of",International power,,"['ASIA', 'SCS', 'NEA']"
511,2013-09-02,2013.0,9.0,Mexico,Unknown,System / ideology,,['NO_REGION']
512,2013-09-03,2013.0,9.0,United States,Unknown,System / ideology,,"['NATO', 'NORTHAM']"
512,2013-09-03,2013.0,9.0,United States,Unknown,National power,,"['NATO', 'NORTHAM']"
513,2013-09-03,2013.0,9.0,Brazil,Brazil,System / ideology,,['SOUTHAM']
514,2013-09-08,2013.0,9.0,Israel,Unknown,Unknown,,"['ASIA', 'MENA', 'MEA']"
515,2013-09-10,2013.0,9.0,Cambodia,Cambodia,System / ideology,,"['ASIA', 'SEA']"
515,2013-09-10,2013.0,9.0,Cambodia,Cambodia,National power,,"['ASIA', 'SEA']"
516,2013-09-18,2013.0,9.0,India,Bangladesh,Subnational predominance,,"['ASIA', 'SASIA', 'SCO']"
516,2013-09-18,2013.0,9.0,India,Bangladesh,Territory,,"['ASIA', 'SASIA', 'SCO']"
517,2013-09-27,2013.0,9.0,Cambodia,Cambodia,System / ideology,,"['ASIA', 'SEA']"
517,2013-09-27,2013.0,9.0,Cambodia,Cambodia,National power,,"['ASIA', 'SEA']"
518,2013-09-29,2013.0,9.0,India,Pakistan,Secession,,"['ASIA', 'SASIA', 'SCO']"
519,2013-10-01,2013.0,10.0,"Korea, Republic of",Unknown,Unknown,,"['ASIA', 'SCS', 'NEA']"
520,2013-10-09,2013.0,10.0,Venezuela,Peru,System / ideology,,['SOUTHAM']
521,2013-10-14,2013.0,10.0,Greece,Unknown,Cyber-specific,,"['EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'NO_REGION']"
521,2013-10-14,2013.0,10.0,Organization for Security and Cooperation in Europe,Unknown,Cyber-specific,,"['EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'NO_REGION']"
522,2013-10-15,2013.0,10.0,Turkey,Unknown,System / ideology,,"['ASIA', 'NATO', 'MEA']"
522,2013-10-15,2013.0,10.0,Turkey,Unknown,National power,,"['ASIA', 'NATO', 'MEA']"
523,2013-10-16,2013.0,10.0,Venezuela,Venezuela,System / ideology,,['SOUTHAM']
523,2013-10-16,2013.0,10.0,Venezuela,Venezuela,National power,,['SOUTHAM']
524,2013-10-19,2013.0,10.0,Pakistan,Pakistan,System / ideology,,"['ASIA', 'SASIA', 'SCO']"
525,2013-10-21,2013.0,10.0,Algeria,Algeria,System / ideology,,"['AFRICA', 'NAF', 'MENA']"
526,2013-10-22,2013.0,10.0,United States,Indonesia,Cyber-specific,,"['NATO', 'NORTHAM']"
527,2013-10-22,2013.0,10.0,Paraguay,Paraguay,System / ideology,,['SOUTHAM']
527,2013-10-22,2013.0,10.0,Paraguay,Paraguay,National power,,['SOUTHAM']
528,2013-10-23,2013.0,10.0,Ukraine,Unknown,System / ideology,,"['EUROPE', 'EASTEU']"
529,2013-10-27,2013.0,10.0,Argentina,Argentina,System / ideology,,['SOUTHAM']
529,2013-10-27,2013.0,10.0,Argentina,Argentina,National power,,['SOUTHAM']
530,2013-10-27,2013.0,10.0,United States,Syria,System / ideology,,"['NATO', 'NORTHAM']"
530,2013-10-27,2013.0,10.0,United States,Syria,International power,,"['NATO', 'NORTHAM']"
531,2013-10-28,2013.0,10.0,Honduras,Unknown,System / ideology,,['CENTAM']
531,2013-10-28,2013.0,10.0,Honduras,Unknown,National power,,['CENTAM']
532,2013-11-01,2013.0,11.0,Nigeria,Morocco,National power,,"['AFRICA', 'SSA']"
533,2013-11-01,2013.0,11.0,Japan,China,Unknown,,"['ASIA', 'SCS', 'NEA']"
534,2013-11-01,2013.0,11.0,Pakistan,Unknown,Unknown,,"['ASIA', 'SASIA', 'SCO']"
535,2013-11-01,2013.0,11.0,Estonia,Ukraine,System / ideology,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
535,2013-11-01,2013.0,11.0,Estonia,Ukraine,National power,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
536,2013-11-01,2013.0,11.0,Syria,Syria,System / ideology,,"['ASIA', 'MENA', 'MEA']"
536,2013-11-01,2013.0,11.0,Syria,Syria,National power,,"['ASIA', 'MENA', 'MEA']"
537,2013-11-02,2013.0,11.0,Cambodia,Unknown,System / ideology,,"['ASIA', 'SEA']"
538,2013-11-03,2013.0,11.0,Philippines,Unknown,System / ideology,,"['ASIA', 'SCS', 'SEA']"
539,2013-11-04,2013.0,11.0,Syria,Unknown,System / ideology,,"['ASIA', 'MENA', 'MEA']"
539,2013-11-04,2013.0,11.0,Syria,Unknown,National power,,"['ASIA', 'MENA', 'MEA']"
540,2013-11-04,2013.0,11.0,Ukraine,Unknown,Unknown,,"['EUROPE', 'EASTEU']"
541,2013-11-07,2013.0,11.0,NATO (institutions),Ukraine,Cyber-specific,,['NO_REGION']
542,2013-11-10,2013.0,11.0,Brazil,Unknown,System / ideology,,['SOUTHAM']
543,2013-11-15,2013.0,11.0,Japan,Unknown,System / ideology,,"['ASIA', 'SCS', 'NEA']"
544,2013-11-17,2013.0,11.0,Peru,Peru,System / ideology,,['SOUTHAM']
545,2013-11-18,2013.0,11.0,Russia,Unknown,System / ideology,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
546,2013-11-19,2013.0,11.0,Peru,Peru,System / ideology,,['SOUTHAM']
547,2013-11-21,2013.0,11.0,China,Indonesia,Cyber-specific,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
547,2013-11-21,2013.0,11.0,China,Malaysia,Cyber-specific,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
548,2013-11-22,2013.0,11.0,India,Pakistan,Cyber-specific,,"['ASIA', 'SASIA', 'SCO']"
549,2013-11-28,2013.0,11.0,EU (institutions),Unknown,Cyber-specific,,['NO_REGION']
550,2013-11-30,2013.0,11.0,Venezuela,Unknown,System / ideology,,['SOUTHAM']
550,2013-11-30,2013.0,11.0,Venezuela,Unknown,National power,,['SOUTHAM']
551,2013-12-01,2013.0,12.0,Angola,Morocco,System / ideology,,"['AFRICA', 'SSA']"
552,2013-12-01,2013.0,12.0,Angola,Unknown,System / ideology,,"['AFRICA', 'SSA']"
553,2013-12-01,2013.0,12.0,India,Unknown,Unknown,,"['ASIA', 'SASIA', 'SCO']"
554,2013-12-02,2013.0,12.0,Ukraine,Unknown,System / ideology,,"['EUROPE', 'EASTEU']"
554,2013-12-02,2013.0,12.0,Ukraine,Unknown,National power,,"['EUROPE', 'EASTEU']"
555,2013-12-03,2013.0,12.0,Honduras,Unknown,System / ideology,,['CENTAM']
556,2013-12-14,2013.0,12.0,Nigeria,Morocco,National power,,"['AFRICA', 'SSA']"
557,2013-12-16,2013.0,12.0,Israel,Unknown,System / ideology,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
557,2013-12-16,2013.0,12.0,Saudi Arabia,Unknown,System / ideology,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
558,2013-12-23,2013.0,12.0,Cambodia,Unknown,System / ideology,,"['ASIA', 'SEA']"
558,2013-12-23,2013.0,12.0,Cambodia,Unknown,National power,,"['ASIA', 'SEA']"
558,2013-12-23,2013.0,12.0,Cambodia,Unknown,Cyber-specific,,"['ASIA', 'SEA']"
559,2013-12-27,2013.0,12.0,Peru,Peru,Cyber-specific,,['SOUTHAM']
560,2013-12-27,2013.0,12.0,South Africa,Morocco,National power,,"['AFRICA', 'SSA']"
561,2013-12-30,2013.0,12.0,Bangladesh,Unknown,System / ideology,,"['ASIA', 'SASIA']"
562,2013-01-01,2013.0,1.0,Pakistan,Unknown,Unknown,,"['ASIA', 'SASIA', 'SCO']"
563,2015-01-01,2015.0,1.0,China,China,System / ideology,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
563,2015-01-01,2015.0,1.0,China,China,International power,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
564,2013-01-01,2013.0,1.0,Egypt,Middle East (region),Unknown,,"['MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA']"
564,2013-01-01,2013.0,1.0,Palestine,Middle East (region),Unknown,,"['MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA']"
564,2013-01-01,2013.0,1.0,Israel,Middle East (region),Unknown,,"['MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA']"
564,2013-01-01,2013.0,1.0,Jordan,Middle East (region),Unknown,,"['MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA']"
565,2014-01-01,2014.0,1.0,NATO (institutions),Ukraine,System / ideology,,['NO_REGION']
565,2014-01-01,2014.0,1.0,NATO (institutions),Ukraine,Secession,,['NO_REGION']
565,2014-01-01,2014.0,1.0,NATO (institutions),Ukraine,Cyber-specific,,['NO_REGION']
566,2014-01-01,2014.0,1.0,United States,Russia,International power,,"['NATO', 'NORTHAM']"
567,2014-01-01,2014.0,1.0,Israel,Palestine,Unknown,,"['ASIA', 'MENA', 'MEA']"
568,2014-01-01,2014.0,1.0,Armenia,Azerbaijan,Territory,,"['ASIA', 'CENTAS', 'CSTO', 'NO_REGION']"
568,2014-01-01,2014.0,1.0,,Azerbaijan,Territory,,"['ASIA', 'CENTAS', 'CSTO', 'NO_REGION']"
569,2014-01-01,2014.0,1.0,Ukraine,Ukraine,System / ideology,,"['EUROPE', 'EASTEU']"
569,2014-01-01,2014.0,1.0,Ukraine,Ukraine,National power,,"['EUROPE', 'EASTEU']"
570,2014-01-01,2014.0,1.0,"Korea, Republic of","Korea, Democratic People's Republic of",System / ideology,,"['ASIA', 'SCS', 'NEA']"
570,2014-01-01,2014.0,1.0,"Korea, Republic of","Korea, Democratic People's Republic of",Territory,,"['ASIA', 'SCS', 'NEA']"
570,2014-01-01,2014.0,1.0,"Korea, Republic of","Korea, Democratic People's Republic of",International power,,"['ASIA', 'SCS', 'NEA']"
571,2014-01-01,2014.0,1.0,United States,China,System / ideology,,"['NATO', 'NORTHAM']"
571,2014-01-01,2014.0,1.0,United States,China,International power,,"['NATO', 'NORTHAM']"
572,2014-01-01,2014.0,1.0,Europe (region),Unknown,International power,,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
572,2014-01-01,2014.0,1.0,Russia,Unknown,International power,,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
573,2014-01-01,2014.0,1.0,United States,Russia,Unknown,,"['NATO', 'NORTHAM']"
574,2014-01-01,2014.0,1.0,United States,Russia,Unknown,,"['NATO', 'NORTHAM']"
574,2014-01-01,2014.0,1.0,United States,Canada,Unknown,,"['NATO', 'NORTHAM']"
575,2014-01-01,2014.0,1.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
576,2014-01-01,2014.0,1.0,Turkey,Turkey,System / ideology,,"['ASIA', 'NATO', 'MEA']"
577,2014-01-01,2014.0,1.0,United States,Unknown,Other,,"['NATO', 'NORTHAM']"
578,2014-01-01,2014.0,1.0,United States,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,India,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Canada,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Sweden,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Japan,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Brazil,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Finland,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,France,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,Germany,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
578,2014-01-01,2014.0,1.0,United Arab Emirates,China,Unknown,,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'NEA', 'SOUTHAM', 'WESTEU', 'MENA', 'MEA', 'GULFC']"
579,2014-01-01,2014.0,1.0,United States,China,International power,,"['NATO', 'NORTHAM']"
580,2014-01-01,2014.0,1.0,Romania,Russia,International power,,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MENA', 'MEA', 'SASIA', 'SCO']"
580,2014-01-01,2014.0,1.0,"Iran, Islamic Republic of",Russia,International power,,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MENA', 'MEA', 'SASIA', 'SCO']"
580,2014-01-01,2014.0,1.0,India,Russia,International power,,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MENA', 'MEA', 'SASIA', 'SCO']"
581,2014-01-01,2014.0,1.0,United States,China,International power,,"['NATO', 'NORTHAM', 'NO_REGION']"
581,2014-01-01,2014.0,1.0,Western Europe,China,International power,,"['NATO', 'NORTHAM', 'NO_REGION']"
581,2014-01-01,2014.0,1.0,South China Sea (region),China,International power,,"['NATO', 'NORTHAM', 'NO_REGION']"
582,2014-01-01,2014.0,1.0,Russia,Netherlands,Other,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
583,2014-01-01,2014.0,1.0,Central Asia (region),Unknown,Unknown,,['NO_REGION']
584,2014-01-01,2014.0,1.0,Switzerland,Russia,Unknown,,"['EUROPE', 'WESTEU']"
585,2014-01-01,2014.0,1.0,Russia,ISIS,Unknown,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
586,2014-01-01,2014.0,1.0,Ukraine,Russia,System / ideology,,"['EUROPE', 'EASTEU']"
586,2014-01-01,2014.0,1.0,Ukraine,Russia,Secession,,"['EUROPE', 'EASTEU']"
587,2014-01-01,2014.0,1.0,Ecuador,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Venezuela,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Peru,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Argentina,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Colombia,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,"Korea, Republic of",Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,United States,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Bolivia,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,United Kingdom,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
587,2014-01-01,2014.0,1.0,Canada,Brazil,Unknown,,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU']"
588,2014-05-01,2014.0,5.0,United States,China,International power,China – USA,"['NATO', 'NORTHAM']"
589,2014-01-01,2014.0,1.0,Germany,Vietnam,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NORTHAM', 'SEA']"
589,2014-01-01,2014.0,1.0,China,Vietnam,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NORTHAM', 'SEA']"
